Date,TSLA,AAPL,AMZN,GOOGL,sp500
2023-06-12,0.0,0.0,0.0,0.0,0.0
2023-06-13,3.5544128242966044,-0.2611653218746124,0.07111003199982147,0.15367392619234366,0.6932584761680793
2023-06-14,-0.7421371317580694,0.3491350161869189,-0.1894879884926648,-0.12921235544167686,0.08194076003487094
2023-06-15,-0.34659239799892383,1.1198682211304156,0.5458016543269828,1.1482155655937243,1.217813698517345
2023-06-16,1.813214052015355,-0.5859880490725833,-1.2744888197649074,-1.2471001712878071,-0.36716193988033385
2023-06-20,5.338912722001776,0.04866771511018442,0.2310948445805039,-0.3480938309924464,-0.47351341054383544
2023-06-21,-5.46184007477668,-0.5675303087098627,-0.755284590127181,-2.0714829033075532,-0.5245277085977551
2023-06-22,1.9848894111198723,1.6525294494369236,4.261789623803569,2.156780098134714,0.3710753626574581
2023-06-23,-3.027088806722378,-0.17112691134693048,-0.6300361919969633,-0.6577386747478542,-0.7658795633847637
2023-06-26,-6.060016633625775,-0.7552970101992296,-1.546431587167707,-3.269576687702691,-0.4486779982200151
2023-06-27,3.8000429562917493,1.5059066345298966,1.4529104045574393,-0.008445586568550656,1.1455777787018118
2023-06-28,2.40996896954786,0.6327780797909854,-0.1083754432466999,1.5634230081078115,-0.035400978894173374
2023-06-29,0.49173033626503937,0.17965460390521049,-0.8834406537251538,-0.8986535432785936,0.4473526683512752
2023-06-30,1.6582481606492783,2.3102510509079632,1.9233769000189582,0.5037770628111948,1.2269017659743087
2023-07-03,6.895373445427366,-0.7784680606965799,-0.10739443770555468,0.16708820612851838,0.11706865481149187
2023-07-05,0.9506123909958086,-0.5871375056598072,0.12287180203460757,1.542951168121376,-0.19683139606652134
2023-07-06,-2.1028045208104085,0.2508732153585047,-1.5493205988729275,-1.347022085953542,-0.7922515415510367
2023-07-07,-0.7630056425625198,-0.5891272077553245,1.106262201770969,-0.5245169013542328,-0.28651801277997935
2023-07-10,-1.7563704598109409,-1.0855843008916843,-2.041918285409672,-2.5359945794775296,0.24051194034939716
2023-07-11,0.0667717084456676,-0.2810024800285138,1.2978852839820476,0.5925310944515871,0.6742215156717579
2023-07-12,0.8154422401772665,0.8985550962107736,1.568569880112225,1.528086840408105,0.7411145100759908
2023-07-13,2.172875427149612,0.4057485357729984,2.675840916161931,4.717060956828578,0.8470179957783319
2023-07-14,1.2522529912772917,0.07872843526774975,0.2829408900884234,0.7065980784879411,-0.10243811584819129
2023-07-17,3.1985215167468217,1.7305590274832694,-0.8315972513331604,-0.6139345035145016,0.3855356437357571
2023-07-18,1.0193509901870401,-0.13403255748356546,-0.5465676406731013,-0.7139986993611513,0.7117288222535212
2023-07-19,-0.7090702250741598,0.7071751438550322,1.9046892602732513,-1.397869527369,0.23578588709500803
2023-07-20,-9.737009860008495,-1.0097391896840224,-3.9893571750408308,-2.319103383892529,-0.6756875147840957
2023-07-21,-1.0954754468143868,-0.6161665258219817,0.030773533446226686,0.6879192246794119,0.032415482692993436
2023-07-24,3.476659075024635,0.42200559981810937,-0.9230745755709147,1.2581254611438997,0.4034089155574794
2023-07-25,-1.4048906614123058,0.4513593344682265,0.2562125956798944,0.5595328824208101,0.2814712029929778
2023-07-26,-0.35057022016762307,0.45450103553605903,-0.7589335934878205,5.7769456189164625,-0.015544744781559316
2023-07-27,-3.2683938680391544,-0.6580970587644619,0.07803832093540297,0.10055667960640058,-0.6424700279192064
2023-07-28,4.196157931177735,1.3507921508448373,3.0877245332297854,2.457502383743715,0.9877881875342887
2023-07-31,0.371562162326855,0.3165986372825502,1.1118568090654923,0.10559615908500852,0.14687171966489831
2023-08-01,-2.3781870118334214,-0.4275878599845129,-1.4886223394710907,-0.8815537659615402,-0.26650918726683903
2023-08-02,-2.665954157355066,-1.5489999334607263,-2.6425663778747666,-2.409728692821156,-1.383957541738301
2023-08-03,2.0502958173047814,-0.7321651514710981,0.5459768439170398,0.05451944443652934,-0.2547973917609636
2023-08-04,-2.105509239416581,-4.802004898105661,8.269337801006271,-0.26469158892049593,-0.529999622380839
2023-08-07,-0.9493435973824349,-1.7253691383433578,1.8986843572548429,2.6695793869732976,0.902405745383561
2023-08-08,-0.6959634206558429,0.5311696482092065,-1.6031491771390738,-0.09884048051322925,-0.42182700223970526
2023-08-09,-3.007606967809695,-0.895439701348677,-1.493494570121734,-1.3241935427681595,-0.7038747560775049
2023-08-10,1.3006292021680244,-0.12346440186814522,0.5150463718840648,0.023136494253894746,0.025068771249703303
2023-08-11,-1.096438608281991,-0.10114509936260951,-0.10825194798443905,-0.10024279463733965,-0.10696312010077813
2023-08-14,-1.1910156448968756,0.9393180104611876,1.5605834874352187,1.3661657192147292,0.5750383620255262
2023-08-15,-2.8361644764614224,-1.120032146677552,-2.0630355012962953,-1.1802353081147188,-1.1550831677699436
2023-08-16,-3.159340830287438,-0.49590850332903447,-1.8885675014943426,-0.8321789499253551,-0.75554433893813
2023-08-17,-2.828016272253586,-1.4555174817995509,-0.8069975106044458,0.9479419189059923,-0.7712864385729601
2023-08-18,-1.7014851321818125,0.28161235239314575,-0.5672447612115605,-1.8934722284045358,-0.014872916647590273
2023-08-21,7.3274828918382,0.7736780344014926,1.095925117625085,0.7139463669003643,0.6879175048229769
2023-08-22,0.8258403978685713,0.7904910251348207,-0.31926989840012077,0.5530939790244771,-0.27774179104816943
2023-08-23,1.573823118710882,2.1948877071738204,0.9459994580714559,2.548801703953263,1.1044888377340412
2023-08-24,-2.879341090367582,-2.617044148719283,-2.715472121128115,-1.956634005763691,-1.3458039995401183
2023-08-25,3.7167463490241914,1.264313224744873,1.0770617478674804,0.07705817880743204,0.6717988442317857
2023-08-28,0.09640428763089126,0.8846099466185864,-0.09004586682715976,0.8700258558220764,0.626459753365527
2023-08-29,7.687791972402569,2.181027039532446,1.3294308852149106,2.717359718076362,1.4508347036412905
2023-08-30,-0.10887269121663268,1.9172272827023162,0.11860029483812262,0.973469188745435,0.383312989285467
2023-08-31,0.4593198535678855,0.1172401960345848,2.1766395374215985,0.21341866037090096,-0.1596945205509792
2023-09-01,-5.064318329763218,0.8463361036912254,0.07970481467276525,-0.37452780619354753,0.17991596526802933
2023-09-05,4.6855214011356505,0.12667065653462206,-0.6154002858205887,0.08108551332899339,-0.419419058100845
2023-09-06,-1.7817428513501543,-3.579332311737149,-1.3914209970579572,-0.964865226022138,-0.697157775588586
2023-09-07,-0.17068620153485314,-2.9249390390909014,1.8395430569861038,0.5949633742553084,-0.32113009127796577
2023-09-08,-1.188916230408743,0.3491749975851999,0.27565441218631026,0.8280426005192298,0.14266008258556617
2023-09-11,10.092549928477123,0.6622561359722834,3.5231212663680456,0.395947548613762,0.6723514803174124
2023-09-12,-2.229686338670178,-1.7060646455066664,-1.3067856717097759,-1.153959868670995,-0.5695872498027943
2023-09-13,1.4281354305895722,-1.1854771989295187,2.5632022130484877,1.0122730996358076,0.12416235236110129
2023-09-14,1.7471511114000693,0.8782496529087691,-0.08975138235036706,1.016750289945989,0.8429883781315706
2023-09-15,-0.5977372284481253,-0.41539260470577766,-2.9919857618376344,-0.5068878900023721,-1.2159552507158722
2023-09-18,-3.3200974462619715,1.6913358132535583,-0.29204620264398073,0.5895290053601121,0.07212964460983073
2023-09-19,0.45989189773711914,0.6180851244426799,-1.6788047695762587,-0.12301093949467212,-0.21511026084926055
2023-09-20,-1.4671683535119606,-1.999219123598317,-1.700219075536713,-3.115030427490406,-0.9394795170962755
2023-09-21,-2.6238620989897266,-0.8889468166570769,-4.40534536983307,-2.467476384189682,-1.6400890463858953
2023-09-22,-4.231518261464751,0.49445216268977354,-0.1623805079207563,-0.1456627091766527,-0.22956120092377796
2023-09-25,0.8616467528091087,0.738033408360006,1.6651248734342872,0.6602691826115725,0.40230922718664797
2023-09-26,-1.161994539109401,-2.3398427273646605,-4.029862682526875,-1.9372994236202201,-1.473449776826885
2023-09-27,-1.4828753029631048,-0.8897499292564004,0.0,1.5322282411840416,0.02293186195019281
2023-09-28,2.444908475181906,0.15256103784480057,0.0,1.355909578286285,0.5893073124170867
2023-09-29,1.5585665483353939,0.3046483478957418,0.9049050319664742,-1.0959088315303234,-0.2709491359862204
2023-10-02,0.5515166158101437,1.4835542237771948,1.840783446134786,2.529418877545009,0.00792901202177898
2023-10-03,-2.0151062008054166,-0.7769819300809333,-3.6613666362928843,-1.2968663016400095,-1.374408577578079
2023-10-04,5.934371052307452,0.730864159068112,1.8280939360016735,2.1218855038845685,0.8109801510834735
2023-10-05,-0.42503287393760303,0.7197972898999483,-0.8188983586829512,-0.1257010958594651,-0.13040164174730196
2023-10-06,0.1845841218459432,1.4750453244736894,1.5878056641289273,1.8582915308585246,1.1814879091820885
2023-10-09,-0.3300907210654902,0.8451180086631815,0.23444468936362206,0.6105511896431937,0.6303818034118613
2023-10-10,1.5211543440507347,-0.335217657467779,0.9511938819224852,-0.2600784677891488,0.5207972949908379
2023-10-11,-0.2389822071472425,0.7904051050695804,1.8149568899126889,1.8035676786878785,0.4293017364807916
2023-10-12,-1.5665976919941982,0.5061199369654101,0.3792763354738993,-1.1241563833142343,-0.6246358765807258
2023-10-13,-2.993780718577166,-1.029273721015711,-1.9194502454286222,-1.1585238513416085,-0.5018840769632216
2023-10-16,1.115006015531006,-0.07268933652552212,2.1265196921155027,1.2667483149624736,1.0594346293018697
2023-10-17,0.36626021631882555,-0.87847320585005,-0.8147882355257097,0.4457189719503818,-0.009831650139591197
2023-10-18,-4.775363208267347,-0.7394849583563845,-2.5405007278304192,-1.259658238948791,-1.3399798774352711
2023-10-19,-9.300310180733785,-0.2160996541954341,0.2107149015711185,-0.15222289333658434,-0.848282575441528
2023-10-20,-3.6890623300491754,-1.4704215959948308,-2.515573116103942,-1.5607941172300355,-1.2585320243104325
2023-10-23,0.04245310418349302,0.06940948276166203,1.1104892625885654,0.6637122831671061,-0.1685542214310054
2023-10-24,2.093550737020089,0.2543366713330997,1.5802781594350668,1.6923059037316834,0.726575986948208
2023-10-25,-1.8935922882932887,-1.3491676112499795,-5.577161096069128,-9.509399308699129,-1.4339592436341642
2023-10-26,-3.1352997455599385,-2.460553222493822,-1.499299533713827,-2.651064258318503,-1.183251050332379
2023-10-27,0.748448962886572,0.7969332110484562,6.832816082460003,-0.08995797468898115,-0.48003132530701764
2023-10-30,-4.794984223383958,1.2305267212035398,3.8907225091689757,1.8744380370379954,1.2010093822027113
2023-10-31,1.7632730628176496,0.28187856318813154,0.2863308000901066,-0.3053167734318074,0.6474961721408823
2023-11-01,2.3999240251476817,1.8738635990994235,2.937864429857373,1.9100540636793673,1.0505985025513809
2023-11-02,6.248172039245192,2.0693257908003027,0.7810272439553012,0.8224602140188608,1.8858574846738696
2023-11-03,0.6635907937775798,-0.5181130764130404,0.38386235328597973,1.2628506288520525,0.9393716215277292
2023-11-06,-0.31369449915676917,1.4605162299448304,0.8225103459209127,0.8907775694156683,0.17529609897344312
2023-11-07,1.3271256198382764,1.4450770844278482,2.125376487729147,0.5527840466050815,0.28401412741241305
2023-11-08,-0.031502415940676265,0.5884897273828127,-0.44145809906355193,0.6642705268983251,0.10049378994057001
2023-11-09,-5.461260118625733,-0.26245050529877245,-1.0416636461610618,-1.2135853224889193,-0.8083910212239531
2023-11-10,2.2240205086035525,2.187374680264753,2.1052569890351647,1.804354073718084,1.561640999689451
2023-11-13,4.220830689495392,-0.8583642151914983,-0.6756765374750118,-0.3771023559920761,-0.08357416584374722
2023-11-14,6.123998273248876,1.428571074703422,2.251214528584833,1.1583002662692854,1.907492831317792
2023-11-15,2.2871793909364557,0.3040930740533243,-1.7832688951265996,0.7483909867853189,0.1597081655804411
2023-11-16,-3.8090924639652135,0.9042137421952035,-0.25837648398919777,1.7159394164164787,0.11903492875668942
2023-11-17,0.3039542467564216,-0.01054465855937492,1.6453061783939793,-1.1830827458110482,0.12820967827800178
2023-11-20,0.5548455120893081,0.9278267089376957,0.6543685459144744,0.6947028736728811,0.7390308416887814
2023-11-21,2.3769060694616817,-0.4230856994020926,-1.5260459261028925,0.5284412629013691,-0.2020943928152108
2023-11-22,-2.8980059381488954,0.35144679557825853,1.9527539517508297,1.1097351674924205,0.4061090434732906
2023-11-24,0.529435207219775,-0.7004319455287344,0.02044767086364363,-1.299734984736256,0.05969336920788049
2023-11-27,0.26757481035388775,-0.09475597905649336,0.6746559883569869,-0.20484217886885814,-0.1954230217531494
2023-11-28,4.506946504203557,0.3214082048213829,-0.47383535401517296,0.5791314895714272,0.09801271528184774
2023-11-29,-1.0457205813430348,-0.5409657627703846,-0.48288883967405605,-1.6107809797633044,-0.09462358037187757
2023-11-30,-1.6629792613843564,0.30627968844576525,-0.1571972217158657,-1.8223621110910804,0.37841330116161753
2023-12-01,-0.5206597761023168,0.6791305952341675,0.6434406632690459,-0.5055445371738521,0.5873724769035471
2023-12-04,-1.360800559009756,-0.946461391650355,-1.4894936132684111,-1.964201672912247,-0.5408487734594569
2023-12-05,1.3328802806870987,2.106321938149014,1.4084566393959497,1.3305493647837174,-0.05689551794614278
2023-12-06,0.2722829646282676,-0.568705850036122,-1.6067541747663228,-0.7405154439464101,-0.39061302598102365
2023-12-07,1.366087788429815,1.0139334827264257,1.6329923474831087,5.314557895906713,0.7968188792220499
2023-12-08,0.49455858525417895,0.741237663940475,0.36764247561378305,-1.4167730127691125,0.40954381006588214
2023-12-11,-1.681426716823431,-1.2927361664163084,-1.0378502226973785,-1.259361536300807,0.3924532563629679
2023-12-12,-1.1387381846063915,0.7920147510585007,1.0898597193382598,-0.5776795351913222,0.4599302532861449
2023-12-13,0.9619842336358264,1.6691489332522957,0.9221593773735215,0.037732455588379565,1.3650752632599072
2023-12-14,4.914543063053567,0.0757697976345284,-0.954043404920335,-0.4752242950939345,0.2647070695482867
2023-12-15,0.9758999874367902,-0.2725724519050843,1.729753821347546,0.5002301424107403,-0.007627845875146644
2023-12-18,-0.5601570686174839,-0.8503355126233125,2.7338841569267247,2.4132705889501116,0.452831947855481
2023-12-19,2.03903496997484,0.5360166700849378,-0.18174467759756174,0.6259137154824623,0.5866395531329616
2023-12-20,-3.918825045959673,-1.0713925988598105,-1.085895208954335,1.2367380291919083,-1.4684263175886003
2023-12-21,2.9780693649462897,-0.07699489496669765,1.1306871390431628,1.5035433613677096,1.030148882054327
2023-12-22,-0.7701401626197146,-0.5547496470601487,-0.27300973670256745,0.7620049410137275,0.16600832148312428
2023-12-26,1.6116227819877649,-0.28409247645567737,-0.006514474615582078,0.02120204829472172,0.42316647141837915
2023-12-27,1.8822405072142834,0.05179530854488856,-0.04563413242133496,-0.8126124367968446,0.1430441384365766
2023-12-28,-3.1594284304201747,0.22262901794383172,0.02609139551152939,-0.0997359795671171,0.03701705294067992
2023-12-29,-1.8563856087399966,-0.5424129774904141,-0.9388462612883952,-0.38507687555092707,-0.28264709879060046
2024-01-02,-0.02414583049958896,-3.578662771169838,-1.3228970207501023,-1.0881267419968088,-0.566057909820683
2024-01-03,-4.013364984377277,-0.7487607165581278,-0.973782115920796,0.5428095895919194,-0.8016310936719062
2024-01-04,-0.21807686270334248,-1.2700115809447077,-2.62678915903487,-1.821191198275185,-0.3428406248073834
2024-01-05,-0.1849229589212631,-0.4013033761925966,0.46344202462600403,-0.4839091319473021,0.1825673750394552
2024-01-08,1.2463646412957496,2.4174881663950876,2.6576703830634596,2.2913141591741404,1.4114671594383177
2024-01-09,-2.283214932024613,-0.22634090023238018,1.5224607114340927,1.519735426394364,-0.1477892491718369
2024-01-10,-0.43411825132567694,0.5671400319862574,1.5590940651907248,0.9435983397311221,0.5665930831493693
2024-01-11,-2.8725319101363445,-0.3222547374445828,0.9432101662268044,-0.1405657506030944,-0.0671063771963798
2024-01-12,-3.6660513098772496,0.17781229460982484,-0.360869690053256,0.40117684268294873,0.07510083175741311
2024-01-16,0.46598943547220273,-1.2317089655153213,-0.9442449238027617,-0.11215451115715869,-0.37313198838587747
2024-01-17,-1.9826295019533036,-0.5173512943255187,-0.9467203666572499,-0.7158426788816952,-0.5616893062916684
2024-01-18,-1.7026203279913998,3.2570683411353496,1.1798781932089941,1.420792033287821,0.8805265012522989
2024-01-19,0.14630807600990448,1.5533014896551123,1.1986946826648914,2.0211940630249225,1.2313478102632613
2024-01-22,-1.5976244642273096,1.216330058858972,-0.3604979862209201,-0.26642941429101397,0.2194301015948863
2024-01-23,0.16283349277841364,0.6653222395139657,0.8011406531487353,0.7192189557235995,0.29213904746590025
2024-01-24,-0.6263735117226887,-0.34839261261312426,0.5447960655367012,1.1289470469976637,0.08119886527155895
2024-01-25,-12.125293136804816,-0.16966675118492702,0.5609771850602074,2.131807823808285,0.5260293105750158
2024-01-26,0.3394815203478396,-0.9012720896651283,0.8684596622424712,0.21071135478196723,-0.06517972440622799
2024-01-29,4.190991910385411,-0.3585918553020817,1.344896590822775,0.8673316540210196,0.7556783214781593
2024-01-30,0.3456783572134414,-1.9245827588970421,-1.4014601164705653,-1.335409983926139,-0.060065788272156695
2024-01-31,-2.244377647032403,-1.9357580938165642,-2.3899390262627773,-7.500330190670379,-1.610568186202166
2024-02-01,0.8382761388752824,1.3340600842146166,2.6288672108771616,0.7566006512594647,1.2493679898465615
2024-02-02,-0.5030164911426604,-0.5405086714850293,7.866649218561839,0.8642683402186657,1.068446187367389
2024-02-05,-3.645365318513305,0.9846577950857638,-0.8730574595861018,0.9130409807463602,-0.318637682737688
2024-02-06,2.23130928940527,0.86317691773099,-0.681113075414308,0.29232561883696384,0.2310426660138587
2024-02-07,1.339813963135228,0.05810914346444651,0.8158468416245013,0.9992971003642825,0.8241442161546875
2024-02-08,1.0555473441792307,-0.5754692554861496,-0.4046223223746481,0.25423278345844125,0.05705637169521882
2024-02-09,2.1154303741671487,0.28143519471321987,2.714319777292107,2.1177412516870886,0.5742400323335062
2024-02-12,-2.8103539988478476,-0.9001917670574011,-1.2095159915523457,-0.9865780004718938,-0.09489496897510108
2024-02-13,-2.1846598116614713,-1.1274382469489308,-2.146917156124317,-1.6200090892862007,-1.3674270785210219
2024-02-14,2.5486372853585015,-0.4809767736384418,1.3875689909627953,0.5511940575458452,0.957972369210025
2024-02-15,6.221180550417671,-0.15747667431138535,-0.6901349311422389,-2.172124240040385,0.5821278161507903
2024-02-16,-0.24943876658132247,-0.8430343993322875,-0.1707941929974366,-1.5759612892538133,-0.4803438753173572
2024-02-20,-3.0957752117438453,-0.4113872031395016,-1.433539469369316,0.4269789542300506,-0.6005310084565729
2024-02-21,0.521268473502845,0.41859978841414236,0.903755380828164,1.0133276530960966,0.12641920124771833
2024-02-22,1.3554445406056326,1.1243899246467626,3.5530017339574504,1.080317960830679,2.1122887309807714
2024-02-23,-2.7556873210526134,-1.0034121026855192,0.23485144793740087,-0.0902141906635956,0.03479436920954537
2024-02-26,3.870392576202142,-0.7451241390074692,-0.14858549486425066,-4.438732350401386,-0.3786747366766319
2024-02-27,0.1654974128163733,0.8114380608232441,-0.6810521779339163,0.9522406693680097,0.17062725735916828
2024-02-28,1.156560160219966,-0.6625454095802064,-0.21896371944472026,-1.8001151440839247,-0.16580743494716277
2024-02-29,-0.07918650199801869,-0.3693077806788292,2.078996747858297,1.5251516033028212,0.5229044372909275
2024-03-01,0.3764585340074067,-0.603040850838521,0.8259825521836239,-0.9533491695884355,0.8007817482197588
2024-03-04,-7.155546804023882,-2.5381261636673647,-0.3591063770984282,-2.763594358320298,-0.11932849011501157
2024-03-05,-3.933237971984138,-2.844095267126401,-1.9484213752621549,-0.5099421848113295,-1.0193044173106403
2024-03-06,-2.323786698783792,-0.5878203789690617,-0.35033346396604603,-0.957265613920999,0.5141130024711504
2024-03-07,1.1951969472048907,-0.07095264939214196,1.9076784751165476,2.2678927890025236,1.0304108322428451
2024-03-08,-1.8527834714126334,1.0236661109698675,-0.8313545751684748,0.7664821713580849,-0.652853397862474
2024-03-11,1.3858834181150304,1.183157220764297,-1.9332758891648982,1.669001141507498,-0.1122238074512727
2024-03-12,-0.1293868373742013,0.2778557033511264,1.9946455814511488,0.6028923092133098,1.1201772588189884
2024-03-13,-4.539820808488959,-1.2122559005482425,0.6670837408158103,0.9314030946807383,-0.1924537270519222
2024-03-14,-4.118477639544138,1.0927336316434166,1.2403729449981915,2.367846753241931,-0.2871076469757039
2024-03-15,0.6584660456730784,-0.21965600162572319,-2.4223786467438835,-1.3417284038027777,-0.6482890915021411
2024-03-18,6.254200201423088,0.6372414173507979,0.0343983254349256,4.6040518042292256,0.6318044044564486
2024-03-19,-1.4269250195585559,1.3585082856137465,0.8138458297320961,-0.44013673396597897,0.5649179907640134
2024-03-20,2.5332688257929448,1.4709202129471022,1.2791359170393646,1.1630325294595512,0.8904105621114988
2024-03-21,-1.6167575308454918,-4.085746418856029,0.0,-0.766437641217399,0.3236599025383535
2024-03-22,-1.151490226146512,0.5310169154682409,0.40415450203241665,2.1476951476018913,-0.14022623165372838
2024-03-25,1.0536808713131895,-0.8300398687680399,0.4696213001679439,-0.46428130822175895,-0.30549197773100945
2024-03-26,2.9195349264770964,-0.6672515943357493,-0.7845994154095037,0.39980730022242117,-0.27998213940082506
2024-03-27,1.2157391142962881,2.1212602099510702,0.8581036192426339,0.13273840225174194,0.8630596627706266
2024-03-28,-2.2465709302040393,-1.0559124440792766,0.30584610251771505,0.03976772090907854,0.11165116061955249
2024-04-01,-0.3242460249155976,-0.8455779008450959,0.3270852211551434,3.021276776431292,-0.20135697089078697
2024-04-02,-4.902406276707449,-0.6998779332762939,-0.15472110151306673,-0.5981142849796894,-0.723906654944817
2024-04-03,1.050231020055925,0.4797427008780275,0.9519072430478781,0.23291965323375408,0.10910886106099138
2024-04-04,1.6213301154368365,-0.489234660846527,-1.3212014767422509,-2.833720269516782,-1.2334284436888443
2024-04-05,-3.6292482565110196,0.4501803541427263,2.816670735677085,1.3087100489461267,1.1099216857287653
2024-04-08,4.899940648952894,-0.6663550363316229,0.06483768975988902,1.5409876088626984,-0.037468728023148934
2024-04-09,2.254601255405486,0.7242512572309456,0.2591909504893186,1.1301258837730588,0.1445489476951778
2024-04-10,-2.8946236061948905,-1.113926687125033,0.15080453603608657,-0.2937462937026458,-0.9456977183866844
2024-04-11,1.653476762638495,4.327091762818491,1.6671181255133227,2.094277113643783,0.7444813046443954
2024-04-12,-2.0332204625772565,0.8626655756074131,-1.5445639364236818,-1.0538911586322475,-1.4550707243232486
2024-04-15,-5.594859487563397,-2.1863497839872292,-1.3485250630092094,-1.8195620331754148,-1.2021290507689297
2024-04-16,-2.7062145360474688,-1.9167279586534414,-0.1633742516860992,-0.29704682426330287,-0.2056572537150636
2024-04-17,-1.0565868854054306,-0.8147389556206863,-1.1128128209780819,0.6930099524071975,-0.5780564238499708
2024-04-18,-3.550983840996058,-0.5714325677780852,-1.1363622972558218,0.34732956962304495,-0.22081912146246774
2024-04-19,-1.9208895916184798,-1.2212603975853775,-2.561096030926935,-1.23068921001801,-0.8758521049186729
2024-04-22,-3.400203941675628,0.5090886896306879,1.4888568814227066,1.4212489411733031,0.8731224445012842
2024-04-23,1.8514534090260826,0.6391688265803275,1.303389727631088,1.2669540203511742,1.196463497385536
2024-04-24,12.061109407252758,1.2702279529689164,-1.6430862529557833,0.5497348705765237,0.02129946455513565
2024-04-25,4.965143743002587,0.5147290824730311,-1.6535467634067658,-1.966948272965563,-0.4576437949929346
2024-04-26,-1.1105884774887609,-0.3472813820767917,3.4260361668536854,10.224357018103959,1.0209134739185721
2024-04-29,15.306917103399531,2.4808014604454476,0.7460258507441919,-3.3730754025565024,0.3178456301617949
2024-04-30,-5.550118063944742,-1.8270882818128609,-3.293549122868411,-2.0282848275559373,-1.5730517164206925
2024-05-01,-1.7950640048260635,-0.6047077838456816,2.285714285714291,0.663473300868489,-0.3435477561168243
2024-05-02,0.01110562423569661,2.203187040935095,3.1955314082140474,1.6843613429484927,0.9128425650457572
2024-05-03,0.6555235656792835,5.981625253732603,0.8066292135759712,0.3721104274072795,1.2556771059594851
2024-05-06,1.9703030064167848,-0.9106762593950823,1.3371946429286963,0.5142313932695375,1.0326085896653403
2024-05-07,-3.761635178001177,0.37971886914498487,0.03179520909595279,1.873880893582247,0.134343742399734
2024-05-08,-1.7378079862311324,0.18640987283840005,-0.4026247769404412,-1.0919679516423364,-0.0005782909574536532
2024-05-09,-1.573946875450305,1.001423758369735,0.7978723404255428,0.34242638702011163,0.5090917502462489
2024-05-10,-2.035238689978358,-0.8235380680192916,-1.065965315282813,-0.7707771038090505,0.164938013992888
2024-05-13,2.030033919489904,1.7645428427694565,-0.48537893325044656,0.29054581138308055,-0.024125544739483917
2024-05-14,3.292805679333921,0.6173469529849429,0.2679959159411549,0.7094696420553603,0.4837764439558523
2024-05-15,-2.005067585133169,1.2217940748059153,-0.5773249525686364,1.2739216951964893,1.1715980391409309
2024-05-16,0.4885285464054867,0.0632485327932919,-1.2688857146349708,0.9680587920250172,-0.20817045486656305
2024-05-17,1.4985188920464187,0.015802138577525326,0.5826891232250109,1.0793460568757407,0.11647882803798026
2024-05-20,-1.4144086952910362,0.6162101432736655,-0.6280474722663021,0.4884701932733826,0.09164157208665369
2024-05-21,6.659050790792542,0.6857270013722827,-0.21248741632045043,0.5256658061245423,0.25018226757822504
2024-05-22,-3.478030697150003,-0.7538404788253072,-0.010914012742568868,-0.8265398764437104,-0.2706049712388192
2024-05-23,-3.5367248323807887,-2.1058088749084547,-1.1358061353112014,-1.6044912987358995,-0.7380803880150943
2024-05-24,3.165649721483632,1.6588135507972002,-0.1657017656453985,0.8297334578420079,0.7000971935366307
2024-05-28,-1.389201861667555,0.005268852431883353,0.7745471073219212,0.8057536768152129,0.024883499977379486
2024-05-29,-0.3168303018918017,0.15789661787211084,-0.07136405620595809,-0.2834467218255199,-0.7367076011488782
2024-05-30,1.4756744473008343,0.5255137081729533,-1.4833517662161122,-2.1546295722802533,-0.5974995016091
2024-05-31,-0.3971091681523098,0.5018593484036549,-1.6060700229647673,0.22659891247771569,0.8027917211029578
2024-06-03,-1.00517100545634,0.9258771283728873,1.076849847083472,0.3884047356204734,0.1116056625188655
2024-06-04,-0.8622094682395387,0.16492672588364066,0.560726713319748,0.35802686593704447,0.15028201536890773
2024-06-05,0.13159908560766986,0.7820884826019947,1.0817455564965828,0.9321655092703329,1.1847660516995706
2024-06-06,1.6800013950892811,-0.7096540686677422,2.0520748266509736,0.7525181220407351,-0.01998494591923805
